stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,1,2,3,0,0,0,0,6,0,30,0,0,0
72hpf,0.563696112006446,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,2.25478444802579,0.84554416800967,1.69108833601934,0.281848056003223,0
21Day,1.10996058079285,0,0,0.369986860264282,0,0,0,3.69986860264282,0.369986860264282,0,4.06985546290711,0,0
3Month,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0,0,0,0.683247159940666,0,0.136649431988133,0,0,0,0,0
