stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Osteoblast,T.cell
24hpf,1,2,0,1,0,0,0,0,0,0,0,3,1,3,0,1,8,0,0,1,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,1.97293639202256,0,0.563696112006446,0,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0,0,0
22Month,0.136649431988133,0.273298863976266,0.136649431988133,0.273298863976266,0.136649431988133,1.50314375186946,0.819896591928799,3.00628750373893,0.136649431988133,0.136649431988133,0.409948295964399,0,0.409948295964399,0.409948295964399,0.546597727952532,0,0,0,25.5534437817809,0,0.273298863976266
