stage,Endothelial.cell,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,1.10996058079285,0,0,0,0,0.369986860264282,0,0,0.739973720528564,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0.739973720528564
3Month,0,0.624102039868036,0,0.104017006644673,0,0,0,0.208034013289345,0.728119046512708,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0.520085033223363,0.208034013289345
22Month,0.136649431988133,0.683247159940666,0.136649431988133,0,0.409948295964399,0.136649431988133,0.683247159940666,0.136649431988133,0.409948295964399,0,0.409948295964399,0,0,0,0.136649431988133,0.136649431988133,0,0
