stage,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.cone.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0,0,9.86468196011281,2.81848056003223,0,0,0,0.281848056003223,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,2.95989488211426,0.739973720528564,0,0,0,0,0
3Month,0.312051019934018,0,0.624102039868036,0.208034013289345,0.104017006644673,0.312051019934018,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0.208034013289345,0,3.53657822591887
22Month,0,0,2.32304034379826,0.409948295964399,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0
