stage,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell
24hpf,0,1,0,0,1,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0,0,0,0,0.369986860264282,0
22Month,0.546597727952532,0,0.136649431988133,0,0,0,0.136649431988133
