stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,2,0,0,0,0,0,0,15,0,1,0,1,0,0,0,0,0
72hpf,0.84554416800967,0.281848056003223,0,0,0,0,0,14.6560989121676,0,0,1.40924028001612,0,0,0,0,0.281848056003223,0
21Day,2.95989488211426,0,0.369986860264282,0,0,0.369986860264282,0,11.4695926681927,0,0,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0,0
3Month,0.520085033223363,0,0,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0.208034013289345,0,0.104017006644673
22Month,0.136649431988133,0,0,0.273298863976266,0.136649431988133,0,0.273298863976266,0,0,0,0,0,0.136649431988133,0,0,0,0
