stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
72hpf,0,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.84554416800967,0,1.40924028001612,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,3.69986860264282,0.739973720528564,1.47994744105713,0,2.21992116158569,0,0.369986860264282,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0
22Month,0,0,0,0,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0
