stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,1.69108833601934,0,0,0,4.50956889605157,1.12739222401289,0.84554416800967,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,2.58990802184998,0.739973720528564,0,0,0.369986860264282,0,0,0
3Month,0.104017006644673,0.312051019934018,0.104017006644673,0.208034013289345,1.1441870730914,0.312051019934018,0.208034013289345,0.208034013289345,0.208034013289345,0.208034013289345,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0,0.104017006644673,1.35222108638074,0,0.104017006644673,2.91247618605083,0.312051019934018
22Month,0,0.273298863976266,0,0.546597727952532,5.05602898356092,0.136649431988133,0.136649431988133,0.546597727952532,0,0.409948295964399,0.273298863976266,0,0.409948295964399,0,0,0,0,0,0,0,0,0
