stage,Cardiomyocyte,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0.563696112006446,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0.728119046512708,0.208034013289345,0.208034013289345,0.416068026578691,0.208034013289345,0.208034013289345,0.416068026578691,0,0,0,0.104017006644673,0.104017006644673,2.60042516611682,0,6.96913944519307
22Month,0,0,0,0,0.819896591928799,0.136649431988133,0,0,0,0,0.136649431988133,0,0,4.78273011958466,0.136649431988133,0
