stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,63,1,0,0,0,0,0,0,1,0,0,0,0,0,267,6,3,0,0,0,1,1,46,0,0,1,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,9.3,0.56,0.28,0,0,0,0,0.28,0,0,0,0,0,0,76.94,0,0,0,0,0,0,6.48,1.41,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0.74,0.74,0,186.47,0,1.11,0,1.11,0,0,0,0,0.74,0,0,0.74,0,10.36,0.37,3.7,0,0,0.37,0,4.07,3.33,0,0,2.96,2.96,0,0.74,1.85,0,0,0,1.48
3Month,0,0.52,0.73,121.7,0.1,0,0.31,0,0.73,1.04,0,0,4.89,2.18,0.1,2.29,2.39,44.21,1.56,2.5,2.5,0,0.1,0.21,1.35,0,0.21,0.42,0,0.83,1.77,0,0,0.1,0.42,1.04,1.25
22Month,0.14,0.27,0,4.65,0.14,0,0.14,0,0,0.27,0.14,0,3.01,0,0,0.96,0.27,0.96,0.27,0.14,0,0.14,0,0,0.14,0,0.14,0,0,0,0.27,0,0,0,0,0,0.14
