stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,3,0
72hpf,0,0,0,0.281848056003223,0,0.281848056003223,0,1.12739222401289,0
21Day,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0,0.312051019934018
22Month,0,0.409948295964399,0,0,0,0,0.136649431988133,0,0
