stage,Erythrocyte,Erythroid.progenitor.cell,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,0,3
72hpf,0,0,0,0,0.281848056003223,0,0.563696112006446,0
21Day,0.369986860264282,0.369986860264282,0,0,1.10996058079285,0,0,0
3Month,0,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0
