stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,0,0,0,29,0,0,2,0,0,0,0,0,0,0,0,0,0
72hpf,4.79,0,0,0.85,1.13,1.41,0,0.28,0,0,0,0,0,0,0,0,5.64,2.54,0,10.15,0,1.13,0,0,12.4,39.74,0.28,0,3.95,0,0,0,1.97,0,0.28,0.28,0,0,0
21Day,10.36,0.37,60.31,14.06,0,12.95,0,2.22,0,0.37,0,0,1.48,0,3.33,91.39,2.22,6.66,2.96,15.17,0,0.37,2.22,0,18.13,27.38,0.74,0.74,9.62,3.33,0,1.48,3.7,0.37,1.85,0.74,0,0,2.59
3Month,1.04,3.12,57.63,65.53,0.21,0,2.91,0.42,0.31,112.86,13.31,0.21,54.5,16.75,1.35,1233.12,4.58,11.65,7.8,19.76,6.03,0.31,4.37,3.85,1.25,0.21,13,1.77,0.73,10.3,0.21,30.16,1.14,0,0,0.21,3.22,16.33,8.43
22Month,0.27,1.78,57.8,19.68,0,0,1.37,0,0,57.67,6.01,3.96,62.72,2.05,0.96,989.62,0.41,0.41,4.78,8.61,0,3.55,1.91,0,0.55,0.41,12.16,2.19,0.41,0.82,0,4.78,0.82,0.68,0,0,0.55,0.14,2.6
