stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,21,8,0,42,3,2,0,1,0,0,0,0,5,0,0,0,0,2,18,28,91,0,0,0,0,33,670,0,0,10,0,0,0,0,0,0,6,0,0,0
72hpf,19.45,6.76,0,31.29,7.05,9.3,0,3.38,0,0,0.56,0,0,0.28,0,3.38,0,30.16,66.52,7.33,68.77,0,7.89,2.25,0.56,242.95,203.21,0.85,2.25,64.26,2.54,0,1.41,12.68,3.1,0.85,3.38,0,0,0.28
21Day,74.37,7.03,5.18,347.42,4.44,61.42,0,70.3,0,0.37,5.18,0.37,0,8.14,2.59,45.88,11.47,10.73,104.71,28.49,193.87,0.37,0.37,21.09,0.37,95.46,105.82,4.07,2.96,72.89,21.09,0,12.95,14.8,2.22,5.92,4.44,1.11,0,12.95
3Month,0.31,3.74,1.98,193.68,0.1,0,1.56,2.5,0.1,5.62,13,0.1,0,38.8,65.53,3.02,25.48,4.37,38.28,11.86,13.21,3.54,0.1,4.06,3.95,1.46,1.14,3.54,0.73,1.25,3.85,0.1,118.68,0.52,0.21,0,0.31,3.64,34.74,8.53
22Month,0.41,4.92,1.5,37.58,0,0,1.5,1.5,0.14,2.87,18.45,5.47,0,94.42,19.68,7.93,23.23,0.82,9.16,15.17,17.49,0,3.69,2.6,0,1.23,0.55,2.19,2.05,1.23,0.27,0,24.73,1.09,0.14,0,0.27,0.27,0.14,2.46
