stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,11,2,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,107,0,0,0,0,5,910,1,0,68,0,0,0,0,0,44,0,0,0
72hpf,27.34,1.69,0,9.3,2.82,3.38,0,0,0,0,0,0,0,0,0.28,0,0.28,5.64,0.56,104,0,0.56,8.17,0,71.03,109.64,0,0.28,47.91,0,0,37.2,1.41,0.28,10.71,0,0,0
21Day,9.99,0.37,0,9.99,1.85,3.33,0,0.37,0,0,0,0,0.37,0.37,4.44,0,0.74,3.33,1.48,93.98,0,0,41.81,0,16.28,61.42,0,0.37,21.46,4.07,0,5.55,1.11,0.74,0.74,0,0,1.48
3Month,0.42,3.12,0.1,10.3,0.42,0,0.62,0,0.52,1.35,0,0,4.58,1.14,4.47,1.14,0.52,10.92,2.08,24.55,1.25,0,3.95,0.31,1.04,2.08,0.21,0.1,0,0.62,4.99,1.04,0,0,0.73,0.94,5.82,1.56
22Month,0.14,1.09,0,2.32,0.14,0,0,0,0,0.82,1.09,0,6.56,0.96,4.24,0.82,0,1.37,2.6,12.85,0,0.27,5.88,0,0.27,1.78,0.14,0.14,0.14,0.14,6.15,2.19,0.14,0,0.14,0.14,0,0.27
