stage,Cardiomyocyte,Endothelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,1,0,0,1,3,0,16,0
72hpf,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0.281848056003223,0.84554416800967,1.12739222401289,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282,1.47994744105713,0,0.369986860264282
