stage,Epithelial.cell..Brain.,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Retinal.cone.cell
72hpf,0,0,0,0,5.91880917606769,0.281848056003223,0,0
21Day,0.369986860264282,0,0,0,1.47994744105713,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0,0.104017006644673,0
22Month,0,0.683247159940666,0,0.136649431988133,0,0,0,0
