stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Radial.glia
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,2.81848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0,0.369986860264282
3Month,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0,0
22Month,0,0,0.136649431988133,1.6397931838576,0.136649431988133,0.273298863976266,0.136649431988133,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0.136649431988133,0
