stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,79,0,0,0,0,0,0,0,0,14,0,0,0,0,1,2,5,17,0,0,0,1,32,37,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,6.2,0.85,0,6.2,0.85,3.1,0,0.28,0,0,0,0,0,0,0,0,0,1.97,12.68,0.56,13.81,0,0.28,1.69,0,261.27,13.81,0,0.56,0,10.71,0.56,0.56,6.2,0.56,0,1.13,0,0,0
21Day,8.51,0.74,0.37,48.47,4.81,4.81,0,0.74,0,0,0,0.37,0,0.74,0,3.7,0.37,2.22,22.57,12.95,70.67,0,0.37,17.39,0,218.66,19.61,5.18,5.92,0,17.39,12.58,4.44,5.55,0.37,2.22,0.37,0,0,2.59
3Month,1.46,12.27,1.25,195.45,2.6,0,1.35,0.62,3.85,13.42,31.21,0.73,0,24.65,12.69,6.45,19.87,9.57,140.74,49.72,196.38,67.72,0.42,27.46,3.43,38.07,2.6,42.02,11.86,0,8.32,4.26,127.42,7.39,0.21,0,1.77,9.36,15.08,24.13
22Month,0.82,36.76,2.6,122.03,3.14,0,3.42,1.23,4.65,12.57,29.79,84.18,0,63.95,6.29,14.21,40.58,4.78,49.19,73.65,438.1,25.96,3.14,25.14,0.82,29.93,2.6,53.02,40.58,23.78,8.34,1.5,41.54,70.24,1.5,0,3.01,12.85,0.14,25.69
