stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.13,0.85,0,1.97,0.28,0,0,0,0,0,0,0,0.28,0,1.69,12.68,0.28,1.69,0,1.13,0,0,3.95,2.54,0,0,0,1.97,0,0,0,0,0,0,0,0
21Day,0.37,0,0,1.11,0.74,0,0.37,0,0,0,0.37,0,0,0,0,1.48,0.37,1.48,0,0,0,0,0.37,0.74,0,0.37,0,1.48,0,0.74,1.11,0,0,0,0,0.74
3Month,0,0.42,0.21,1.98,0,0.21,0,0.1,0.31,0,20.18,1.04,0,0.42,0.21,0.31,0.83,1.66,0.94,0,0.21,0.1,0.1,0.1,0.1,0,0,0.1,0.31,35.37,0.42,0,0.21,0.21,4.47,0.21
22Month,0,0.96,0,1.64,0,0.41,0,0.14,1.5,0.68,27.6,0.14,0.27,0.41,0.14,0.27,0.96,0.14,0,0.27,0.14,0,0,0,0.14,0,4.65,0,0.27,4.78,0,0.14,0,0,0,0
