stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,1.85,0.37,0,4.07,2.96,0,0.74,0.37,0.37,0,1.11,0,1.11,55.5,0.37,2.22,0.74,5.18,0,0,0,0,5.55,3.7,0.37,0,0.74,1.48,0,0.74,0.74,1.85,0,0,0,0.74
3Month,0.1,0.83,1.46,18.93,0,1.14,0,27.46,4.99,0,36.72,6.76,0.73,491.58,1.46,4.68,3.43,6.35,1.77,0.21,1.35,1.35,0.73,0,4.99,0.73,0.1,4.58,4.47,0.1,0,0,0.1,1.25,4.16,5.2
22Month,0.55,2.05,0.68,9.84,0,1.09,0,18.17,3.83,2.05,40.17,0.55,0.27,580.9,0.14,0.68,2.73,6.15,0.14,2.19,0.68,0.27,0,0,4.1,0.55,0.27,1.37,1.09,0.41,0,0,0,0.14,0,2.73
