stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,7,90,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,0.85,0.28,0.56,0,0,0,0,0,0.28,0,0,0,0.28,2.54,0,2.82,0,0.85,0,0,116.4,10.43,0,0,3.1,0,0.28,2.82,0.28,0,0,0,0,0
21Day,0.37,0.74,0,2.22,0,2.22,0,0.37,0,0,0,0,0,0,0,1.11,2.96,0.74,5.18,0,0,1.11,0,40.33,10.73,0,0.37,1.48,0.74,0.74,1.85,0.74,0.37,0.37,0,0,0.74
3Month,0,0.42,0.42,6.35,0,0,0.1,0.21,1.14,0.83,0,4.89,1.14,0.31,2.91,0.1,2.08,1.35,3.95,0.94,0,0.52,0.62,0.94,0.31,0.52,0.52,0.21,0.31,31.31,0.1,0,0,0,0.62,8.32,1.04
22Month,0.14,0.27,0.14,1.09,0,0,0,0,0.14,0.82,0.82,13.94,0.68,0.14,1.37,0.14,0.55,0.96,1.64,0.14,1.5,0.14,0,0.41,0,0.14,0,0.14,0,4.92,0.27,0,0,0,0,0,0.27
