stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,5,28,0,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,1.13,1.69,0,5.92,1.41,1.13,0,0,0,0,0,0,0,0,0.28,0,1.13,10.43,9.02,5.36,0,0,0,0,68.49,12.97,0.56,0,0,7.33,0,0,1.97,0,0.28,0.85,0,0,0
21Day,2.96,1.48,0.37,76.96,2.22,15.91,0,4.07,0,0,0.74,0,1.48,1.85,12.58,0.37,3.33,29.23,26.27,25.9,0,0.37,7.4,0,42.92,10.36,1.85,1.85,0,12.95,4.07,0.74,1.11,3.7,6.66,1.48,0,0,14.8
3Month,0.42,2.91,1.25,24.34,0.21,0,0.21,0.42,0.31,3.12,9.05,0.1,39.21,18.41,2.91,4.47,2.81,5.51,26.52,10.51,4.37,0.1,3.74,2.18,1.66,0.21,2.39,1.14,0,0.62,1.25,4.99,0.42,0,0,0.21,1.66,104.33,33.81
22Month,0.68,10.52,2.6,27.88,0.41,0,0.41,0.41,0.41,4.65,31.7,23.91,204.97,6.7,5.47,18.31,1.23,7.52,35.26,20.5,0.14,3.55,3.96,0.41,3.01,1.37,4.1,1.5,0.55,0.27,0.82,0.41,5.74,1.64,0,0.41,1.09,0.14,25.55
