stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,4,0,23,0,0,0,0,0,0,0,2,0,0,0,0,4,17,14,53,0,0,0,1,12,486,0,0,0,4,0,0,0,0,0,0,2,0,0,0
72hpf,4.79,2.25,0,8.17,1.97,4.51,0,0.85,0,0.28,0,0,0,0,1.69,0,6.2,5.92,1.41,27.06,0,1.97,0,0,55.52,125.7,0.28,0.85,0,13.81,0.56,0,0,6.48,0.28,0.28,0.85,0,0,0
21Day,9.62,2.22,0,21.83,1.11,18.87,0,21.46,0,0.37,0,0,0.37,0,10.36,0.37,1.48,2.59,2.59,40.7,0,0,3.33,0,9.99,46.62,0,0.37,0,10.73,3.33,0,1.85,5.92,1.11,0.37,0,0,0,1.85
3Month,0.1,0.83,0.94,18.72,0,0,0.42,1.46,1.14,8.11,0.1,0,13.21,7.7,3.33,5.41,1.77,2.6,6.03,3.54,0.52,0,1.98,0.62,0.94,0.94,0.62,0.31,0,0.1,2.08,0.1,122.32,0.42,0,0,0.52,2.08,43.58,9.78
22Month,0,1.64,1.64,6.01,0,0,0.96,1.64,0.82,25.83,1.09,0,19.81,4.65,5.74,8.88,0.55,0.82,16.94,1.91,0,0.68,0.41,0.14,0.68,0.27,0.68,1.09,1.23,0.14,0.41,0,18.31,0.14,0.96,0,0,0,0.14,4.65
