stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,65,1,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.28,0,0,0,0.28,0,0.56,0,3.66,0,0,0,0,4.51,0,0.28,1.69,1.41,1.13,0,0,0,0,9.02,5.36,0,0,0,0.56,0,0,0,0.28,0,0,0,0,0,0
21Day,1.48,0,0,4.44,0.37,2.22,0,3.7,0,11.84,0,0,0.37,3.7,31.45,0.37,0.37,1.11,14.06,2.59,0,0,0.74,0,5.18,3.7,0,0.37,0,2.96,1.11,0,0,0,0,0.37,0.37,0,0,42.55
3Month,0.31,1.77,0.52,11.34,0.1,0,1.35,0.94,2.29,162.47,0,0,13.63,210.11,18.52,6.45,1.46,3.64,37.76,5.2,1.56,0.1,1.98,2.08,0.62,0.1,0.73,0.31,0,0.21,2.91,0.83,8.74,0.1,0.1,0.1,0,2.29,3.33,206.27
22Month,0.27,1.37,0.96,2.87,0.27,0,1.09,0.68,0.96,265.51,0.55,0,18.17,69.96,22.27,1.78,0.27,0.82,59.99,3.28,0.14,1.37,0.27,0,1.09,0,0.41,0.55,0.14,0,0.14,0,1.37,1.37,1.37,0,0,0.14,0,89.64
