stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0.84554416800967,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,1.69108833601934,0.281848056003223,0,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,2.95989488211426,0,0,0,0,0.369986860264282,0,0.369986860264282,1.10996058079285,0,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0.104017006644673,0,0,0,0.416068026578691,0,0,0,0,0,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0.208034013289345,0,0
22Month,0.136649431988133,0.546597727952532,0,0.136649431988133,0.136649431988133,9.97540853513372,0.409948295964399,0.273298863976266,0.956546023916932,0.136649431988133,0.273298863976266,0.273298863976266,1.09319545590506,0.546597727952532,0.136649431988133,0,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0
