stage,Epithelial.cell,Epithelial.cell..Brain.,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Osteoblast,Pancreatic.cell
24hpf,0,0,0,0,0,1,0,2,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223
21Day,1.10996058079285,0,0,0.739973720528564,0,1.10996058079285,0,0,0,0.739973720528564,0
22Month,0.136649431988133,0,1.6397931838576,0,0.136649431988133,0,0.273298863976266,0,0.409948295964399,0,0
