stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,26,19,0,84,2,7,0,3,0,0,0,0,7,0,0,1,0,11,34,48,209,0,0,0,0,87,1987,2,0,25,0,0,0,0,0,5,0,0,0
72hpf,32.41,9.3,0,25.37,10.15,16.35,0,2.25,0,0,1.13,0,0,0.56,0,3.95,0,25.65,57.22,4.51,90.19,0,5.36,1.97,0.56,1144.58,494.36,0.85,4.23,67.64,3.1,0.28,38.9,12.97,8.74,6.76,0,0,0
21Day,47.36,5.18,3.7,102.86,4.07,45.88,0,32.93,0,0.74,4.07,0,0,6.29,2.22,39.22,9.99,7.4,30.71,18.13,125.06,0,0,9.25,0.74,356.3,173.89,0.74,5.92,43.66,18.87,1.11,19.61,15.91,22.57,5.92,0.37,0,11.84
3Month,0.42,3.33,1.46,36.93,0.42,0,0.94,1.25,0.1,4.89,7.18,0.31,0,44.21,6.76,3.12,15.08,4.06,9.36,8.11,9.36,1.04,0.21,2.29,2.18,3.22,0.94,2.5,2.18,0.42,2.6,35.68,0.73,0.1,0,0.31,3.74,9.57,8.22
22Month,0.41,6.42,1.78,19.4,0.27,0,0.68,0.68,0,3.28,14.21,9.43,0,119.84,1.78,6.97,22.55,1.5,3.42,12.44,8.75,0.27,5.74,2.05,0.14,2.73,0.27,2.6,2.19,0.14,0.27,7.52,2.19,5.19,0,0,1.37,0,4.65
