stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.739973720528564,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0.208034013289345,0.416068026578691,0.208034013289345,0.104017006644673,0.104017006644673,0,0,0,2.2883741461828,0,0,0.104017006644673,4.05666325914223,0.104017006644673
