stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,0,1,2,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,7.04620140008058,1.12739222401289,0,0
21Day,0.739973720528564,0.369986860264282,1.10996058079285,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,11.839579528457,0.369986860264282,0.369986860264282,0.369986860264282
3Month,0,0,0,0,0.208034013289345,0,0,0,0.104017006644673,0,0,0,0,0
