stage,Goblet.cell,Granulocyte,Ionocyte,Keratinocyte,Macrophage,Neural.progenitor.cell,Oligodendrocyte,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,1,1,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,3.01649319269551,5.92896937874634,0.104017006644673
