stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,8,1,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,2.25,0,5.07,0,0.85,0,0.28,0.28,0,0,0.28,0,0.28,0.28,6.76,36.92,3.95,2.82,0,6.76,0,0.28,69.9,7.61,0.56,0.56,12.12,0.85,0,1.97,0.28,0,0,0,0,0
21Day,1.48,2.59,0,28.49,0,4.07,0,0.37,0.37,0,0,0.37,0.37,45.14,0.74,0.74,25.16,13.69,7.4,0,0,0.37,0,64.01,1.85,1.48,1.11,5.92,2.96,0.37,3.33,0.37,1.85,0,0.74,0,2.22
3Month,0,3.22,0.52,18.31,0.21,0,0.21,0.1,11.03,1.14,0,7.7,1.66,1.87,3.54,2.91,1.66,13.42,5.2,0.73,0.1,0.62,3.85,0.52,0,2.5,0.1,1.14,0.94,3.33,0.62,0,0,0.1,37.45,1.14,6.14
22Month,0,3.96,0.27,20.63,0,0,0.27,0,7.11,2.05,0.82,20.77,0.68,1.09,5.33,0.55,1.64,10.11,5.19,0.55,0.96,0.68,0.27,1.09,0.55,4.65,0,0.41,0.27,1.64,0.55,0.41,0,0,5.33,0,1.37
