stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Macrophage,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0.563696112006446,0,0,0,0
21Day,0,0.739973720528564,0,0,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0,0,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673
22Month,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0.546597727952532,0
