stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
72hpf,0,0.563696112006446,0,0,0,0,0,0,0,0,0.281848056003223,12.683162520145,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,5.54980290396423,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0.739973720528564,3.32988174237854,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0.104017006644673,30.7890339668231,0,0.312051019934018,0.104017006644673,0,1.56025509967009,0.728119046512708,0,0.208034013289345,1.45623809302542,1.04017006644673,0,0.312051019934018,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0.104017006644673,0.104017006644673,0,0,0.416068026578691,0.208034013289345
22Month,0,0.136649431988133,0,0,0,0.136649431988133,2.049741479822,0.136649431988133,0,0.409948295964399,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0
