stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Neural.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.84554416800967,0.281848056003223,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0,0.208034013289345,0,0,0,0,0,0.104017006644673,0.104017006644673
