stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,74,6,0,38,0,3,0,0,0,4,0,4,0,0,0,0,4,17,238,44,0,0,0,0,135,4900,0,0,10,0,0,1,0,0,5,0,0,0
72hpf,54.11,2.82,0,8.17,1.97,9.86,0,0,0,1.13,0,0,0,0,0.28,0,2.54,15.5,14.94,18.88,0,0.28,0.56,0.28,437.15,571.02,0.56,4.23,18.6,0.28,0.28,111.33,1.13,0.28,1.69,0,0,0
21Day,117.66,1.11,0.37,8.88,0.37,7.4,0,1.11,0.37,1.11,0,0,0.74,2.22,1.85,1.11,0.37,2.96,14.06,21.09,0,0,1.85,0,100.27,132.09,0,21.09,6.29,9.25,0,25.9,0.74,3.7,0,0,0,2.22
3Month,2.18,0.42,0.21,2.18,0,0,0.21,0,0.1,6.24,0,0,4.47,7.49,0,0.94,0,0.42,5.82,2.39,0.21,0,0.21,0.1,1.56,1.77,0.1,16.85,0.21,0.42,2.5,0.42,0,0,0.1,0,0.94,0.31
22Month,0.55,0.96,0.14,1.37,0.14,0,0.14,0,0.27,17.35,0.55,0,24.73,1.91,0.41,1.09,0,0.27,11.75,1.91,0,0.41,0.41,0,0.55,1.5,0.55,33.07,0,0,3.55,0.68,0,0,0.14,0.14,0,0.14
