stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cone.cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,5.07326500805802,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,2.95989488211426,0.369986860264282,0,0,0.369986860264282
3Month,0.104017006644673,0.208034013289345,0,0.520085033223363,0.104017006644673,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0.104017006644673,0
22Month,0,0.546597727952532,0.136649431988133,2.18639091181013,0.409948295964399,0.136649431988133,0.409948295964399,0.136649431988133,0.409948295964399,0.136649431988133,0,0,0,0.136649431988133,0
