stage,Cardiomyocyte,Macrophage,Neural.cell,Neural.progenitor.cell
24hpf,1,1,1,3
72hpf,0,0,0.84554416800967,0.281848056003223
21Day,0,0,0.739973720528564,0.369986860264282
