stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,2,1,3,0,3,4,7,0,1,39,1,0,0,0,1,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0.281848056003223,0,1.40924028001612,0.563696112006446,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0.416068026578691,0,0,0,0.104017006644673
22Month,0,0,0,0.546597727952532,0,0,0,0,0,0,0,0,0,0,0,0
