stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,2,37,0,0,0,0,0,0,1,0,0,0
72hpf,1.41,0,0,2.54,0.56,0.85,0,0,0,0,0.28,0,0,0,0,0,0.85,1.69,0.85,3.66,0,0.28,0,0,5.92,5.36,0,0.28,3.66,0,0,0.28,0.28,0,0,0
21Day,0.74,0,0.37,4.81,0.37,0,0,0,0,0,0,0,0,0,0.74,0.37,0.37,2.96,0,6.29,0,0,0,0,2.96,0.37,0,0,1.85,0.37,0.74,0.74,0.37,0,0,0.37
3Month,0,1.14,0.73,5.2,0.1,0,0.1,0.1,0,0.94,1.56,0,8.01,1.87,0.21,1.98,0.42,1.14,3.02,4.06,1.04,0.21,0.73,0.31,0.21,0.1,0.31,0.42,0.21,0.52,41.92,0.31,0.1,0.52,12.27,4.16
22Month,0,1.5,0.14,2.87,0,0,0.27,0.14,0.14,0.14,2.46,0.82,17.08,0.68,0.14,6.01,0.55,0.68,1.09,5.74,0.27,1.37,0.55,0.14,0.55,0.14,0.41,0.41,0,0,6.42,0.27,0.14,0.41,0,0.96
