stage,Cardiomyocyte,Intestinal.bulb.cell,Macrophage,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
24hpf,0,0,0,0,1,0,0
72hpf,0,0,0,0.281848056003223,0,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0,0,1.04017006644673,0.312051019934018
