stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0.563696112006446,0,0.281848056003223,0,10.9920741841257,1.12739222401289,0.563696112006446,0,0,0.281848056003223,0.281848056003223,0,0.281848056003223
21Day,0.369986860264282,0,0,0,0,0,0.739973720528564,0,0.369986860264282,1.84993430132141,0,0,0.369986860264282,0.739973720528564,0,0,0,0.739973720528564
3Month,0.208034013289345,0,0.104017006644673,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0.936153059802054,0,0,0.520085033223363,0.104017006644673
22Month,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
