stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Granulocyte,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Spermatocyte
24hpf,0,0,0,0,0,0,1,1,8,0,0,0,0,1,0
72hpf,0,0,0,0,0,0,0.281848056003223,2.25478444802579,0.563696112006446,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0.739973720528564,2.21992116158569,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0,0
3Month,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0.208034013289345,0,0,0.104017006644673
