stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Muscle.cell,Nephron.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0,0
21Day,0.369986860264282,0.369986860264282,0,0,0,1.10996058079285,0,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0.104017006644673,0.208034013289345,0.104017006644673,0.624102039868036,0.104017006644673,0.312051019934018,0.104017006644673,0,0,0.104017006644673,0.104017006644673,4.68076529901027,0,10.4017006644673,0.416068026578691
