stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,0,0,0,0,0,1.12739222401289,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,0,0.369986860264282
3Month,0,0,0,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0
22Month,0,0.136649431988133,0.136649431988133,0.136649431988133,0.409948295964399,0.136649431988133,0.136649431988133,0.409948295964399,0.136649431988133,0,0
