stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,0,0,0,0,8,42,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,1.13,1.97,0,3.95,0,0.28,0,0.56,0,0,0.56,0,0,0,0,0,2.54,8.74,0.85,5.07,0,0.28,0,0,11.84,15.78,0,0.85,5.36,0.28,0,8.17,0.28,0,1.13,0,0,0
21Day,2.22,1.11,0,14.8,0,2.59,0,1.48,0,0,2.59,0,0,0,1.85,0.74,2.22,7.03,2.22,14.06,0,0,3.7,0.74,5.92,8.14,0.37,1.11,3.33,1.11,0,2.59,0.37,0.37,0.37,0,0,0.74
3Month,0.1,1.46,0.21,10.51,0.1,0,0.1,0.1,0.1,1.14,3.33,0,3.74,0.73,0.42,3.85,1.14,3.12,3.02,2.29,0.62,0.1,0.73,0.31,0.21,0,0.52,0.73,0.21,0.31,4.47,0.1,0,0,0,1.04,9.67,0.83
22Month,0.14,0.82,0,1.91,0,0,0.14,0,0,0.14,5.74,0.82,8.2,0.27,0.41,1.5,0.14,0.27,2.46,2.19,0,0.68,0.14,0,0.27,0,0,0.14,0.14,0,0.55,0.14,0.27,0,0,0.14,0,0
