stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,6,0,0,0,0,9,45,0,0,0,3,0,0,0,0,0,0,0,0
72hpf,0.56,0.28,0,0.56,0.56,0.56,0,0,0,0,0,0,0,0,0,0,0,1.41,1.41,0,3.1,0,0,0,0,47.91,10.71,0,1.13,0,2.25,0.28,0,1.13,0,0,0,0,0
21Day,0.74,0.37,0,1.85,0,0.37,0,1.11,0,0,1.48,0,0,0,0,3.33,0.37,0.74,0.37,0.74,4.44,0,0,1.48,0,10.36,3.33,0,0.74,0,3.33,0.74,0,0.37,0.37,0,0,0,1.11
3Month,0.1,0.62,0,8.74,0.1,0,0.1,0.21,0.1,1.25,1.35,0,0,6.87,1.87,0.21,3.54,0.73,1.87,2.39,3.74,0.52,0,0.31,0.73,0.94,0.21,0.31,0.31,0,0,0.1,11.96,0.1,0.1,0.31,1.14,3.54,2.39
22Month,0.14,0.96,0.41,3.28,0,0,0.14,0.68,0,0.14,4.92,1.23,0,25.69,1.64,0.68,3.28,0.14,0.14,2.05,3.01,0,0.14,0.27,0,0.27,0,0.14,0.68,0.27,0.14,0.14,2.87,0.14,0.27,0,0.14,0,1.37
