stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell..Brain.,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Radial.glia
24hpf,0,0,0,0,0,0,0,2,5,0,0,0,0
72hpf,0,0,0,0,0.563696112006446,0.281848056003223,0.563696112006446,18.883819752216,0.563696112006446,0.281848056003223,0.563696112006446,0,0.84554416800967
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0.739973720528564,8.87968464634277,0.369986860264282,0,0,0.369986860264282,0.369986860264282
22Month,0,0.136649431988133,0,0.819896591928799,0,0,0,0,0,0,0,0,0
