stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythroid.progenitor.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0.563696112006446,0,0,0,1.40924028001612,0,0,0,0.563696112006446,0
21Day,0,0,2.21992116158569,0.739973720528564,0,0,0,0.369986860264282,4.43984232317139,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282,0
3Month,0,0,0.104017006644673,0,0,0.208034013289345,0.208034013289345,0.104017006644673,0,0,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0.136649431988133,0.409948295964399,0,0.136649431988133,0.273298863976266,2.59633920777453,0,0.136649431988133,0.136649431988133,0,0,0,0,0.136649431988133,0.273298863976266,0,0.136649431988133
