stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,378,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,9,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,78.92,0,0,0.56,0,1.13,0,0.28,0,0,0,0,0.28,0,0.28,0,1.41,0.85,0,3.66,0,9.02,0,0,7.61,12.68,0,0,0,1.41,0.28,0,0.85,0,0,0.28,0,0,0
21Day,95.83,0,0.37,3.33,0,1.11,0,0.37,0,0,0,0,8.88,0.37,1.85,0,0.37,2.96,1.11,14.06,0,0,0.37,0,4.81,6.29,0.37,0,0,8.51,4.81,0.74,0.74,0.74,0.74,0,0,0,1.85
3Month,3.33,3.22,4.47,23.3,0.31,0,4.37,0.21,0.1,4.58,8.43,0.1,1685.08,8.95,0.73,21.95,5.1,8.01,4.99,57.94,10.09,1.04,5.72,3.02,1.14,0.21,2.18,2.18,0,2.5,25.28,11.96,0.83,0,0,0.1,3.54,47.54,8.74
22Month,0.96,2.6,2.19,6.97,0.14,0,3.01,0,0,1.23,7.11,2.6,1714.13,1.64,1.23,6.97,0.96,1.78,6.01,65.59,1.23,27.88,2.87,0.27,0.41,0.27,0.55,1.09,2.05,0.27,1.23,3.96,1.37,0.96,0,0,0.27,0.14,1.78
