stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,50,6,0,74,0,1,0,1,0,0,0,9,1,0,0,0,7,30,12,84,0,0,0,3,67,1743,0,0,0,7,0,0,0,0,0,22,0,0,0
72hpf,10.43,1.69,0,27.06,4.79,5.64,0,0,0,0.28,0,0,0,0,0.28,0,17.47,203.78,8.46,97.24,0,4.51,2.82,1.41,83.99,240.42,0.28,2.82,0,81.74,2.54,0.28,186.02,0.56,0.28,34.95,0,0,0
21Day,41.07,1.85,5.55,307.83,3.33,18.13,0,5.18,1.48,1.48,1.85,0,21.83,1.11,8.88,2.59,11.1,161.68,13.32,200.16,0,1.11,29.23,0,66.6,205.34,0.37,17.02,0,144.29,22.94,0.37,73.63,4.44,9.25,31.45,0,0,7.4
3Month,0.1,0.94,1.77,235.39,0,0,1.66,0,14.46,3.43,0.73,0,188.58,3.64,0.31,5.1,4.78,49.3,7.07,15.6,1.04,0.62,1.04,1.56,2.81,3.33,0.52,4.26,0,1.56,5.1,9.78,5.72,0,0,3.64,1.87,7.91,10.82
22Month,0,0.82,2.19,88.82,1.5,0,2.32,0,9.84,19.95,20.09,0,226.7,1.64,1.23,4.51,1.91,9.16,21.59,20.36,0.14,12.98,1.78,0.14,2.05,5.19,1.09,2.05,9.16,0,0.55,4.1,58.21,1.23,0,1.09,0.14,0,3.96
