stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,4,0,0,6,0,1,0,0,0,2,1,2,14,0,16,809,1,0,0,0,0,1,0,0
72hpf,0.84554416800967,0.84554416800967,0,1.12739222401289,1.97293639202256,0,0,0,0,0.281848056003223,2.81848056003223,0,1.97293639202256,0,97.237579321112,89.3458337530218,2.53663250402901,0,0,2.25478444802579,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0.369986860264282,1.10996058079285,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0.739973720528564,0.369986860264282,18.1293561529498,17.7593692926855,0,2.58990802184998,0,1.47994744105713,0.369986860264282,0,0,0
3Month,0,0,0,0,0,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0,0,0.936153059802054,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0.273298863976266,0,0,0,0,0
