stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,0,0,0,0,0,0,0
72hpf,0,0,0,0.84554416800967,0.281848056003223,0,0,0,0,0.281848056003223,0,0,0,3.6640247280419,0.281848056003223,0,0.281848056003223,0,21.9841483682514,1.69108833601934,1.69108833601934,0,0.281848056003223,0,0,0.281848056003223,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,6.2897766244928,0.739973720528564,0,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0.104017006644673,1.97632312624878,0,0.104017006644673,0.104017006644673,0.208034013289345,0.416068026578691,1.24820407973607,0.832136053157381,0,0.312051019934018,0,0.624102039868036,0.312051019934018,1.24820407973607,0.312051019934018,86.3341155150783,0,0,0.208034013289345,0,0.416068026578691,0.520085033223363,0.104017006644673,0.312051019934018,0.416068026578691
22Month,0,0,0,0.136649431988133,0,0,0,0,0,0.409948295964399,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,0,0,0.956546023916932,0,0,0,0,0,0,0,0,0
