stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,1.13,0.28,0.28,0.28,0,0,0,0,0,0.28,0,1.13,0.56,0.28,0.56,0,0,0,0,3.95,2.25,0,0,0,0,0,0,0.56,0,0.28,0,0,0
21Day,1.85,0,0,5.55,0,0,0.74,0,0,0,0,0,0.74,0.37,0.37,0.74,0,1.85,0,0,0.37,0,1.85,1.85,0,0,0,1.85,0.37,0,0.74,0.37,0,0,0,0
3Month,0,0.52,0.31,3.74,0.1,0,0.21,0.73,1.56,0,10.61,1.87,0.1,3.12,0.21,1.46,1.77,1.25,0.52,0,0.31,0.52,0.1,0,0.21,0.21,0,0.1,0.31,1.46,0,0,0,0.31,1.77,1.25
22Month,0,0.55,0.41,1.37,0,0,0,0.82,1.5,0.68,19.4,2.19,0.41,2.87,0.14,0.27,1.23,2.32,0,0.41,0.27,0,0,0.14,0.14,0.14,0.27,0,0,0.55,0,0,0,0,0,0.68
