stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,1.12739222401289,0,0.281848056003223,9.01913779210314,0.84554416800967,0.281848056003223,0.563696112006446,0,3.6640247280419,0
21Day,0.369986860264282,0.739973720528564,0,0.369986860264282,0,0,0,0,1.84993430132141,1.84993430132141,0,0,0,1.10996058079285,0.369986860264282
22Month,0,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0.136649431988133,0,0
