stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0.84554416800967,0.563696112006446,0,0,0,0
21Day,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0.312051019934018,0.104017006644673,3.95264625249756,0.104017006644673,4.5767482923656,0.416068026578691,0.312051019934018,0,0.104017006644673,3.95264625249756,0,0,0.104017006644673,0.104017006644673,0,0.208034013289345,0.208034013289345,0.104017006644673,3.4325612192742
22Month,0.136649431988133,0,2.59633920777453,0.546597727952532,0.273298863976266,0.546597727952532,0.136649431988133,0.273298863976266,0,1.36649431988133,0.136649431988133,0.273298863976266,0,0,0,0,0,0,0.546597727952532
