stage,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,T.cell
24hpf,1,0,0,0,0,0,0,1,0,0,6,0
72hpf,0.281848056003223,0,0,0,0,0.281848056003223,0,0.563696112006446,0.281848056003223,0,0.84554416800967,0
21Day,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0.739973720528564,0.369986860264282,0
3Month,0,0.104017006644673,0.104017006644673,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0
