stage,Epithelial.cell,Erythrocyte,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,2,0
72hpf,0,0,0.281848056003223,0
21Day,0.369986860264282,0.369986860264282,0,0.369986860264282
