stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,19,4,0,19,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,46,0,0,0,0,7,275,0,0,4,0,0,0,0,0,2,0,0,0
72hpf,3.95,0.85,0,12.97,2.25,1.97,0,0,0,0,0,0,0,0,0,0,2.54,10.99,0.28,22.83,0,0.28,0.56,0.85,45.1,52.14,0,0.56,16.63,0.28,0,12.97,0.28,0,0.56,0,0,0
21Day,4.81,1.11,1.11,25.53,0.37,1.11,0,0.37,0,0,0,0,0.37,0,0.37,0.37,2.22,18.5,0,29.23,0,0,3.7,0,12.95,19.24,1.11,2.59,11.84,1.48,0,5.18,0.37,0.74,0,0.37,0,0
3Month,0,0.94,0.62,11.65,0.1,0,0.1,0,0.1,0.42,0.31,0,2.08,0.83,0,9.57,0.83,19.87,0.42,3.74,1.14,0.1,0.31,1.35,0.1,0.21,0.21,1.46,0,0,0.62,0.42,0,0,0,0.73,0.42,0.42
22Month,0,0.14,0.96,5.6,0,0,0.27,0,0,0.55,0.27,2.32,8.47,0.14,0.68,10.8,0.14,6.7,0.55,3.55,0.14,0.14,0.41,0.14,0,0.27,0.27,0.82,0,0.27,0.14,1.37,0,0,0,0.14,0,0
