stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,49,0,0,0,1,0,0,0,0,0,0,0,0,0
72hpf,2.54,1.13,0,3.1,0.28,1.41,0,0,0,0,0,0,0,0,0,0.28,0,7.61,0.28,9.02,0,0,0.28,0,16.91,12.12,0,0.56,0,11.27,0,0,2.82,0.28,0,0,0,0,0
21Day,3.33,2.22,0,14.8,1.11,4.81,0,2.22,0,0,0,0,0,0.37,0.74,0.37,1.48,11.1,0,17.76,0,0,2.22,0,7.4,9.62,0.37,0,0,5.92,1.48,0.37,1.11,0.37,1.85,1.11,0,0,0
3Month,0.1,2.6,0.52,14.67,0,0,0.52,0.1,0,1.87,0.83,0,19.97,0.62,0.31,4.37,1.25,6.35,1.35,3.95,1.25,0,0.62,0.62,0.52,0.21,1.04,0.1,0,0,0.73,2.91,0,0,0,0,2.7,3.85,0.73
22Month,0.14,3.01,0.68,4.1,0,0,0,0.14,0.14,0.14,0.55,1.91,36.62,0.55,0.27,6.15,0,1.23,1.64,2.05,0.14,0.82,0.82,0,0.14,0,0.68,0.14,0.14,0.41,0,0.27,0.41,0.27,0,0.14,0.82,0,0.41
