stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,13,0,0,0,0,2,137,0,0,0,5,0,0,0,0,0,0,2,0,0,0
72hpf,3.95,3.1,0,6.76,0.85,1.41,0,0,0,0,0,0,1.13,0,0.85,0.28,22.83,17.19,0.85,22.55,0,22.27,0.28,3.95,14.37,34.39,0.85,0.85,0,21.42,0.85,0,1.13,7.61,0.56,0,2.54,0,0,0
21Day,9.25,1.85,7.4,37.37,2.96,10.36,0,4.44,0,0.74,0.74,0,39.22,0.37,7.4,26.64,4.81,11.1,8.88,47.73,0,0.74,5.92,1.11,16.28,28.12,2.59,1.85,0,18.5,11.84,0,1.11,7.03,0.37,1.48,2.59,0,0,1.85
3Month,3.95,15.5,39.21,205.95,0.94,0,10.92,3.74,0.31,51.28,35.89,0.62,3234.3,55.86,7.07,425.85,46.29,47.95,49.62,69.07,22.47,7.91,35.37,63.97,8.84,2.39,23.2,6.97,0,3.33,74.37,0.31,160.19,4.37,0.42,0,2.08,19.87,52.11,35.16
22Month,3.01,24.32,19.95,78.71,0.82,0,10.66,2.73,0.41,20.36,31.16,16.4,2994.4,19.4,12.85,304.45,8.34,12.98,47.28,60.95,4.1,93.06,14.76,3.55,4.92,1.37,16.67,6.97,2.19,2.87,8.75,0,40.72,7.52,4.51,0.14,0.96,2.73,0,17.49
