stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,50,24,0,111,4,7,0,6,0,0,2,0,7,1,0,1,0,14,85,97,333,0,0,0,1,81,2624,1,0,0,42,0,0,0,1,0,0,13,0,0,0
72hpf,52.42,18.32,0,85.12,16.35,34.95,0,7.33,0,0,3.1,0,0,0.85,0,14.09,0.28,58.06,136.13,16.07,199.55,0,16.35,4.23,0.56,771.98,804.68,2.82,7.05,0,129.93,7.33,0,0.28,53.27,5.92,3.95,7.89,0,0,0.28
21Day,91.02,9.62,2.22,214.22,7.03,109.15,0,96.94,0,1.11,5.92,0,0,7.03,5.92,95.09,14.06,16.28,85.1,45.88,252.7,0.37,0,24.79,1.85,212.37,263.43,3.7,4.07,0,85.1,31.45,0,4.44,28.12,8.14,13.32,8.14,0,0.37,32.93
3Month,2.6,18.83,10.09,260.56,1.04,0,4.47,9.47,0.52,33.91,53.78,0.73,0,338.58,57.83,19.45,119,22.26,65.95,79.78,89.77,18.41,1.46,15.91,15.71,10.92,6.03,12.27,6.24,0,3.54,12.59,0.42,330.36,2.7,0.21,0,1.66,25.69,128.77,80.3
22Month,1.5,25.55,15.3,99.89,0.14,0,5.88,6.56,0.55,21.32,89.23,41.4,0,698.69,37.58,45.23,159.61,4.65,15.99,119.7,87.18,3.69,22.41,15.3,1.23,5.6,2.6,9.7,10.8,1.37,4.78,2.19,0,56.85,4.24,4.51,0,0.55,3.83,0.41,36.49
