stage,Epithelial.cell,Hatching.gland,Ionocyte,Keratinocyte,Muscle.cell,Neural.progenitor.cell
24hpf,0,1,1,2,0,2
72hpf,0,0,0,1.12739222401289,0,0
21Day,1.10996058079285,0,0,1.10996058079285,0.739973720528564,0
