stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0.739973720528564,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282,1.10996058079285,0,0.739973720528564
3Month,0.208034013289345,0,0,0.104017006644673,0,0,0.208034013289345,0,0.104017006644673,0
22Month,0,0.136649431988133,0.546597727952532,0,0,0,0.136649431988133,0,0,0
